@relation 'project-crime-binary-weka.filters.supervised.instance.Resample-B0.0-S1-Z14.16-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z33.0-no-replacement-V-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R1-3,5-27,30-38,40,43,48-49,52-67,70-77,79-101'

@attribute pctWhite numeric
@attribute persPoverty numeric
@attribute pctPoverty numeric
@attribute pctMaleDivorc numeric
@attribute pctFemDivorc numeric
@attribute pctAllDivorc numeric
@attribute pct2Par numeric
@attribute pctKids2Par numeric
@attribute pctKids-4w2Par numeric
@attribute pct12-17w2Par numeric
@attribute kidsBornNevrMarr numeric
@attribute pctKidsBornNevrMarr numeric
@attribute pctPersOwnOccup numeric
@attribute pctPopDenseHous numeric
@attribute pctHousWOphone numeric
@attribute Class {0,1}

@data
91.38,524,2.77,11.49,13.29,12.43,75.67,73.85,88.53,78.02,214,1.68,58.74,1.45,1.46,1
97.52,1446,10.56,8.5,11.12,9.96,67.97,67.59,67.37,69.21,295,2.39,71.58,0.95,2.07,1
81.96,12273,20.65,8.26,10.52,9.45,74.74,70.15,83.28,77.45,1026,2.94,45.21,4.48,6.85,1
95.64,283,2.06,5.96,8.03,7.02,87.38,85.76,98.18,83.5,48,0.52,88.8,0.82,0.43,1
98.52,1124,7.33,5.56,7.84,6.76,83.23,83.47,91.72,83.24,79,0.63,74.35,1.42,1.35,1
94.85,745,6.25,8.45,10.69,9.63,72.04,68.74,82.49,80.26,134,1.48,61.27,1.89,2.59,1
97.6,1113,3.79,9.68,11.22,10.46,83.82,82.6,93.37,80.97,182,1.01,69.22,1.72,2.19,1
94.56,1380,6.61,8.19,11.03,9.68,78.14,77.35,79.51,84.23,176,1.01,82.54,1.17,1.72,1
93.7,1198,4.83,10.31,11.49,10.98,81.61,80.59,87.21,79.77,96,0.5,74.71,1.29,0.53,1
92.02,1145,2.2,6.91,9.41,8.22,85.26,82.23,96.08,82.91,377,0.96,83.53,2.51,0.8,1
95.76,678,6.52,10.7,12.2,11.46,78.8,77.65,81.8,76.28,103,1.22,83.25,1.86,1.71,1
63.66,1860,3.48,6.57,10.54,8.58,85.6,83.05,94.89,86.08,384,1.16,86.61,5.87,0.3,1
98.65,2288,14.75,6.14,9.28,7.8,79.49,79.81,91.25,78.71,182,1.2,69.34,2,2.59,1
97.87,687,4.13,6.63,8.77,7.8,83.2,82.4,93.88,78.67,94,0.77,74.91,0.64,0.62,1
92.98,1270,5.31,4,7.13,5.65,87.6,85.5,96.11,83.92,85,0.49,73.06,0.62,0.43,1
97.4,2287,9.35,8.73,12.03,10.48,73.82,72.28,82.36,71.45,455,2.6,55.55,1.16,3.18,1
81.7,1714,5.44,9.61,12.89,11.3,80.76,75.51,91.6,73.94,466,2.09,77.97,4.48,1.23,1
85.03,2215,11.42,7.7,11.08,9.48,79.08,73.73,90.28,72.77,333,2.18,76.84,2.55,4.94,1
97.44,199,1.49,5.26,6.23,5.74,90.57,89.25,99.15,93.1,7,0.08,88.65,0.85,0.93,1
92.78,3335,4.33,4.92,7.62,6.41,84.76,84.77,94.31,84.44,355,0.7,73.79,0.84,0.37,1
90.72,28640,16.05,7.72,10.81,9.32,73.9,72.82,82.43,73.97,2909,2.85,52.94,2.98,1.74,1
95.25,3354,13.27,11.07,13.71,12.43,72.45,71.03,86.73,78.24,238,1.06,65.93,2.56,7.46,1
95.03,2603,12.69,9.29,13.31,11.46,73.14,71.98,76.73,77,343,2.05,62.62,1.15,4.35,1
77.75,10588,12.68,11.21,15.94,13.64,69.29,63.88,81.66,71.12,1962,3.72,43.68,10.61,2.54,1
94.27,169,1.04,5.25,7.29,6.28,92.11,92.36,98.81,90.16,40,0.43,85.73,0.24,0.16,1
98.4,5958,10.9,6.79,8.34,7.63,79.61,79.66,85.11,83.59,814,1.62,72.8,1.28,2.37,1
95.89,13578,16.57,9.25,12.13,10.8,69.42,69.45,76.46,73.91,1889,2.84,70.69,1.35,2.79,1
91.23,560,3.26,4.6,7.06,5.91,86.81,84.01,98.26,83.24,25,0.2,80.69,1.88,0.1,1
81.23,1506,3.89,7.09,10.58,8.89,83.2,75.14,91.29,83.09,514,1.72,82.53,7.05,0.75,1
91.88,939,8.57,7.71,11.15,9.53,82.35,81.46,91.21,84.63,90,1.17,75.83,1.95,3.43,1
98.12,2357,7.12,10.13,12.53,11.47,73.38,72.09,80.75,69.51,224,0.79,72.87,1.06,2.49,1
87.34,2593,18.67,9.49,12.37,11.06,64.53,62.07,72.18,67.36,599,4.92,67.11,1.95,9.52,1
99.27,1601,10.84,6.35,7.29,6.89,78.59,76.45,84.78,76.18,93,0.78,71.56,0.7,1.08,1
97.19,1236,19.5,2.32,3.39,2.9,83.38,84.59,93.4,71.43,142,3.71,60.18,3.68,0.38,1
97.57,192,1.82,5.4,7.29,6.38,88.67,87.33,92.58,87.84,38,0.48,92.02,1.7,2.61,1
93.66,1336,2.83,7.82,10.86,9.36,83.74,84.01,91.59,81.87,489,2.1,74.56,1.69,0.45,1
98.81,323,2.7,9.51,10.57,10.04,82.67,80.61,88.65,89.28,138,1.84,88.78,1.13,2.51,1
98.28,425,3.89,6.27,9.42,7.89,83.89,81.57,89.92,75.88,99,1.2,86.59,1.36,0.64,1
88.14,987,2.27,4.55,7.2,5.9,89.38,87.69,96.75,86.79,166,0.57,87.6,1.48,0.23,1
98.29,783,3.63,6.73,10.23,8.53,82.55,81.99,92.49,85.67,121,0.78,82.26,0.94,0.21,1
98,554,4.72,7.23,8.85,8.08,84.23,84.9,85.32,89.92,113,1.32,82.11,0.61,0.81,1
96.6,810,2.3,6.04,7.46,6.77,89.99,89.26,95.83,92.84,191,0.79,88.1,0.72,0.48,1
86.8,2683,5.41,10.65,13.29,12.02,70.28,67.29,76.74,71.54,1221,3.26,63.84,2.03,2.04,1
90.3,4693,7.73,10.89,15.94,13.52,73,70.47,82.63,74.31,642,1.45,60.12,5.72,1.62,1
98.31,955,6.76,8.61,11.11,9.88,76.24,73.5,72.35,76.19,203,1.83,71.98,2.18,2.32,1
93.84,233,1.79,6.36,7.74,7.1,87.93,85,98.54,94.04,68,0.68,83.59,0.6,0.08,1
73.65,3645,7.68,8.16,11.95,10.22,73.04,67.53,86.67,69.74,2181,6.71,55.26,6.12,2.28,1
80.42,6187,48.82,5.85,11.84,9.12,68.5,62.76,76.33,71.24,484,3.62,65.18,25.22,21.5,1
92.11,3356,6.79,8.12,10.96,9.67,77.15,74.52,85.86,79.56,642,1.58,67.91,1.73,1.64,1
98.03,1591,7.62,10.92,15.28,13.32,73.65,70.71,89.32,73.2,100,0.64,64.31,1.04,2.37,1
97.65,717,6.04,11.37,13.32,12.39,76.07,74.43,82.78,78.64,146,1.5,68.61,1.97,2.77,1
78.25,1085,5.4,7.62,10.72,9.26,79.05,77.17,92.59,79.52,147,0.97,66.88,5.26,0.38,1
95.16,9580,18.82,7.07,9.22,8.24,75.63,75.69,82.2,77.14,786,2.06,60.71,2.29,1.95,1
56.88,3245,26.86,16.13,18.47,17.37,49.18,44.42,53.01,48.79,1003,9.27,59.52,5.4,11.18,1
43.92,3461,6.51,7.55,11.29,9.45,78.88,73.74,88.58,82.09,966,2.53,67.71,15.01,1.26,1
98.37,1556,10.17,10.67,12.82,11.79,75.23,71.14,79.6,72.91,54,0.43,76.28,2,4.17,1
92.39,2183,15.45,10,14.2,12.28,75.46,70.29,78.99,77.25,167,1.33,63.09,3.99,7.44,1
98.74,1277,10.81,7.96,9.74,8.89,77.46,76.81,86.23,88.04,145,1.62,61.81,1.22,3.25,1
97.2,1177,4.67,6.49,7.78,7.13,87.76,86.05,95.73,87.34,161,1.03,90.62,1.43,1.07,1
93.53,1414,4.66,9.55,14.05,11.95,77.57,77.01,87.86,80.94,236,1.06,71.47,2,0.86,1
93.73,502,1.8,6.59,10.1,8.45,85.22,85.37,96.14,84.37,118,0.64,81.21,0.55,0.24,1
90.68,1438,5.34,11.37,14.75,13.08,74.65,70.32,85.12,82.07,325,1.56,68.14,2.53,2.98,1
89.84,2584,14.7,10.38,15.08,12.93,70.52,67.87,79.74,71.96,349,2.37,65,2.04,7.44,1
90.96,1882,18.33,10.57,13.47,12.13,74.77,71.07,76.15,76.33,256,2.82,63.81,3.57,12.49,1
85.13,850,3.6,7.32,10.04,8.77,86.66,85,93.86,85.9,112,0.71,78.56,1.15,0.43,1
98.21,572,4.36,7.08,9.28,8.23,79.58,77.08,92.31,83.76,85,0.82,80.86,1.83,0.51,1
93.31,3396,33.88,6.77,9.84,8.36,66.28,66.19,84.47,66.75,99,1.58,41.35,2.59,2.78,1
97.67,1411,13.02,5.3,7.42,6.41,79.91,80.25,87.97,78.39,103,1.02,65.93,1.04,2.99,1
96.77,627,1.98,3.38,5.85,4.67,90.39,88.04,97.58,88.74,152,0.66,93.79,0.4,0.18,1
80.73,2841,20.96,15.47,13.77,14.68,70.36,66.89,72.53,75.95,389,3.18,66.59,3.86,12.05,1
98.87,470,4.23,7.41,8.99,8.25,81.78,81.64,89.56,90.71,103,1.24,75.28,0.53,0.15,1
96.79,1261,11.94,12.55,13.43,13,77.13,74.77,82.39,81.46,130,1.57,84.08,1.83,3.58,1
95.72,1262,2.89,7.02,9.76,8.38,81.96,79.92,91.04,80.39,413,1.3,79.94,1.23,0.89,1
49.16,2072,8.42,9.05,13.33,11.38,69.19,64.12,83.68,69.97,1237,7.55,64.67,6.44,2.68,1
67.49,2220,16.54,9.36,11.3,10.4,73.79,66.66,84.24,71.92,387,3.21,63.98,8.78,15.37,1
89.93,2059,11.39,10.92,14.95,13.08,70.49,64.31,71.45,73.29,394,2.52,63.72,1.84,7.98,1
86.05,20192,19.3,11.19,13.01,12.17,62.32,58.68,64.79,65.73,4815,5.55,60.21,2.13,5.63,1
97.28,466,1.38,4.84,9.35,7.3,85.98,87.28,95.26,85.46,49,0.19,86.34,0.27,0.11,1
86.47,2049,5.4,12.57,18.07,15.38,75.66,73.53,87.84,66.99,428,1.87,51.24,4.43,6.24,1
72.26,4173,38.27,8.97,12.76,11.08,67.27,62.57,68.65,66.57,667,5.78,63.1,7.17,14.35,1
99.37,652,6.46,10.31,12.02,11.23,75.61,76.52,83.9,78.98,108,1.13,69.57,0.79,2.07,1
96.99,973,9.22,11.19,14.01,12.58,78.95,79.22,88.39,86.31,62,0.8,70.15,4.39,4.16,1
89.56,17812,14.61,12.68,15.86,14.41,66.64,63.36,72.56,68.16,4029,3.94,63.31,2.05,6.69,1
93.5,3399,9.6,7.76,11.38,9.73,69.68,69.25,73.37,69.9,790,2.88,45.64,2.52,1.67,1
97.48,309,2.84,5.94,7.84,6.91,85.31,82.93,92.32,89.36,54,0.71,83.47,0.98,1.51,1
99.14,937,8.54,8.67,10.32,9.52,83.28,79.61,87.85,90.12,59,0.71,76.46,1.74,1.59,1
95.64,969,7.62,10.02,12.84,11.49,76.44,72.67,84.82,81.91,161,1.47,84.47,1.75,3.56,1
92.37,4728,15.39,9.77,13.82,11.85,70.44,68.52,78.43,73.48,411,1.92,54.65,4.2,4.77,1
90.4,1482,7.15,12.26,13.61,12.94,74.06,71,79.5,76.35,555,3.97,69.51,2.89,2.14,1
97.08,2040,6.46,7.82,10.19,9.11,79.69,77.08,93.02,82.12,219,0.98,69.01,1.38,1.06,1
95.96,894,2.94,4.16,6.93,5.63,87.75,87.05,98.13,87.03,86,0.38,84.73,0.85,0.23,1
80.05,1759,6.68,10.57,14.39,12.51,75.66,72.49,84.42,74.82,604,3.79,67.1,7.52,1.73,1
90.5,935,8.72,6.12,9.05,7.63,79.27,77.85,86,85.33,204,2.91,44.14,5.7,2.59,1
97.17,13017,14.28,8.65,12.05,10.52,68.09,66.48,69.82,75.14,2366,3.25,37.65,2.49,3.62,1
97.5,578,5.08,8.05,10.08,9.1,80.14,80.64,88.58,86.74,307,3.19,77.37,2.11,1.03,1
97.11,9603,13.68,7.29,9.94,8.64,79.35,79.7,86.6,80.7,751,1.64,57.42,1.67,2.66,1
97.76,364,3.64,8.99,10.87,10.05,83.09,83.42,94.32,79.65,14,0.16,73.62,0.49,0.9,1
66.91,4123,33.06,5.99,7.73,6.94,59.08,52.73,68.74,60.72,738,7.96,46.52,5.03,8.97,1
98.58,1728,14.86,7.67,10.2,9.06,74.25,75.77,77.49,77.16,84,0.76,70.59,0.94,3.6,1
73.83,1425,6.48,10.59,14.1,12.5,67.37,65.46,81.82,71.61,621,3.49,71.85,2.22,1.01,1
75.43,1553,13.23,7.21,9.92,8.53,79.38,73.2,87.97,86.42,202,2.23,58.67,22.82,4.2,1
69.13,5935,33.53,5.28,10.1,7.7,63.87,59.44,75.51,62,1336,11.52,46.87,4.23,7.74,1
95.97,645,4.39,7.95,7.61,7.75,80.61,78.35,91.44,80.94,104,0.9,76.59,1.09,0.73,1
93.09,691,6.25,10.85,15.26,13.27,70.22,69.27,82.31,68.92,198,2.43,59.62,1.63,1.74,1
91.7,692,6.77,8.8,11.55,10.28,76.59,72.78,85.41,84.23,162,2.17,80.2,1.99,3.46,1
95.02,1657,3.29,7.52,10.63,9.17,80.26,78.25,91.2,83.66,531,1.26,82.95,1.36,0.28,1
94.85,167,1.08,6.6,8.4,7.5,90.62,89.05,97.06,84.55,16,0.19,87.01,1.75,1.37,1
83.97,1187,5.17,6.07,11.9,8.28,83.56,82.18,92.39,86.19,118,0.75,77.4,2.38,0.81,1
67.75,9867,11.4,9.47,13.97,11.77,74.6,70.53,84.5,75.28,2713,4.56,65.6,13.4,5.61,1
86.61,2720,3.04,7.81,8.55,8.18,82.95,79.24,93.83,82.08,703,1.14,77.7,2.32,0.99,1
77.47,3727,9.59,10.75,15.27,13.1,72.38,68.95,80.12,77.49,772,2.55,58.53,9.71,4.04,1
93.3,13910,16.95,7.58,11.36,9.49,78.2,77.78,89.08,76.25,602,1.3,58.03,2.02,2.39,1
77.21,1914,5.99,8.4,9.99,9.25,83.64,83.02,93.89,73.84,129,0.67,59.99,4.06,0.47,1
99.22,690,4.39,6.32,8.82,7.67,84.83,84.48,93.92,88.66,54,0.46,79.46,0.47,1.03,1
73.48,827,2.95,10,13.35,11.7,82.87,82.17,95.71,83.86,128,0.84,66,3.02,0,1
90.93,879,4.74,8.75,11.98,10.41,80.74,79.57,92.33,79.46,180,1.43,73.93,4.04,2.28,1
92.46,974,1.81,5.49,7.46,6.49,89.88,89.21,98.01,89.46,56,0.15,88.21,1.07,0.34,1
99.08,609,5.87,5.84,8.91,7.42,84.73,81.38,90.23,80.03,111,1.42,75.6,1.46,1.4,1
87.43,3246,13.02,13.29,18.03,15.85,67.03,63.7,72.96,67.04,703,3.64,57.57,1.8,9.31,1
95.56,3388,9.26,6.31,10.54,8.53,82.21,82.29,90.91,81.95,302,1.01,75.19,1.05,2.05,1
81.05,1424,7.25,10.69,13.81,12.39,73.31,70.35,85.49,69.78,635,4.63,59.27,2.22,3.39,1
98.04,509,2.4,5.43,7.89,6.7,86.03,85.13,96.62,85.28,89,0.6,81.15,0.89,0.2,1
83.04,1335,4.42,7.58,10.89,9.32,82.64,79.22,90.65,81.33,304,1.4,76.75,5,0.79,1
84.25,3056,7.96,11.75,14.55,13.27,71.07,68.27,83.39,73.25,1234,4.82,47.83,2.12,5.17,1
76.04,2049,12.29,12.35,13.4,12.93,62.35,58.27,74.79,65.39,790,6.71,40.13,2.71,8.78,1
95.51,219,1.53,4.49,7.31,5.93,90.35,90.08,97.27,84.02,50,0.49,92.59,0.23,0.15,1
90.47,372,1.59,5.61,7.67,6.64,89,86.2,95.36,87.92,126,0.76,87.57,0.95,0,1
94.81,1763,5.65,8.74,11.49,10.15,77.35,75.25,83.93,81.89,473,2.27,63.55,1.84,2.01,1
70.6,7316,4.25,9.16,12.25,10.71,80.74,77.91,91.04,82.2,2016,1.86,67.72,6.89,0.63,1
86.42,2511,14.66,11.48,14.77,13.26,65.47,63.43,65.39,69.33,475,3.22,62.5,2.27,7.68,1
93.82,667,2.94,7.37,11.13,9.3,84.67,83.56,94.1,88.01,78,0.52,78.85,1.84,0,1
90.66,1070,9.21,11.6,13.33,12.52,71.9,67.06,89.05,73.18,180,1.85,62.27,2.21,8.09,1
87.79,897,11.41,11.72,12.7,12.25,66.79,63.53,73.84,59.47,177,2.46,64.03,1.67,8.95,1
73.53,8363,31.53,7.79,9.86,8.9,64.7,59.46,74.9,67.95,1191,6.55,45.15,4.56,10.3,1
59.75,2656,20.75,11.68,14.05,12.99,57.59,48.15,52.56,61.42,1125,9.25,64.24,4.67,13.54,1
87.15,2989,21.68,10.52,13.23,12.01,73.35,70.23,77.94,75,196,1.46,61.46,3.81,12.39,1
98.67,310,2.69,5.67,6.94,6.32,89.58,88.42,97.09,90.48,56,0.73,84.67,0.96,0.91,1
90.35,502,2.1,3.78,7.12,5.56,89.59,89.01,97.42,91.67,230,1.34,83.74,1.1,0.13,1
68.7,2435,21.88,8.77,11.83,10.43,72.16,66.35,72.31,76.51,307,3.15,65.9,7.08,12.18,1
88.58,927,4.35,8.22,10.33,9.3,79.01,75.91,88.27,78.78,330,2.48,71.76,2.19,1.68,1
32.16,4792,9.78,10.53,15.35,12.99,66.85,62.14,78.97,69.06,2100,6.01,46.79,17.7,2.46,1
47.05,8246,14,8.4,13.31,10.97,66.71,60.37,76.26,68.11,2592,5.88,48.8,22.78,2.98,1
95.41,2092,10.98,11.18,12.13,11.66,69.9,68.99,76.54,78.17,460,2.96,57.62,1.63,4.62,1
93.83,1975,7.41,8.06,10.55,9.37,75.58,73.98,86.54,77.51,198,1.11,45.11,3.62,1.98,1
84.4,1862,5.89,7.99,10.29,9.25,73.44,70.84,85.74,77.23,592,2.36,83.39,1.19,1.63,1
94.3,1720,4.21,8.11,11.89,10.07,81.33,81.27,92.13,82.45,313,1.05,78.45,1.4,1,1
66.79,776,13.13,15.02,23.46,19.1,74.01,68.59,84.14,72.6,1003,9.59,64.86,3.53,10.26,1
98.63,546,5.22,7.29,9.07,8.24,81.77,82.09,85.6,83.23,65,0.73,74.13,1.66,1.68,1
98.06,284,2.28,3.68,5.46,4.61,91.02,89.58,98.77,91.24,42,0.45,91.26,0.32,0,1
95.15,364,1.11,3.85,7.17,5.55,91.08,90.7,96.55,90.25,90,0.41,91.93,0.34,0.12,1
98.73,313,2.3,6.53,9.59,8.09,86.32,85.89,95.11,87.71,51,0.53,79.96,0.91,0.12,1
95.96,2580,5.79,6.8,8.48,7.72,76.36,72.93,90.65,71.86,198,0.51,76.73,1.51,0.86,1
96.27,541,2.07,6.74,8.17,7.5,89,89.17,97.29,90.77,64,0.32,82.52,0.61,0.34,1
97.3,2127,10.19,11.68,15.22,13.56,71.67,70.65,77.17,78.06,370,2.13,66.47,2.29,6.43,1
97.42,750,3.03,7.31,8.49,7.89,87.29,86.1,92.4,88.65,256,1.75,90.63,1.8,0.57,1
97.06,901,3.48,9.16,12.11,10.72,79.65,79.09,88.75,82.31,201,1.04,74.54,1.32,1.07,1
93.48,2071,5.58,7.24,9.75,8.6,80.92,80.4,89.12,78.37,378,1.18,74.21,0.85,0.78,1
89.42,4840,12.06,8.68,11.8,10.18,73.08,71.38,78.27,76.92,860,2.66,56.03,2.18,5.26,1
97.72,2120,8.72,9.43,13.38,11.54,78.73,76.61,88.72,85.57,173,0.89,65.6,2.8,8.04,1
95.98,651,2.35,6.03,9.2,7.7,86.12,86.01,98.06,86.15,123,0.65,82.57,0.6,0.36,1
74.02,25484,14.37,8.68,13.33,11.12,77.1,74.78,86.01,79.01,3034,2.62,39.38,18.31,1.53,1
47.7,3493,21.04,7.14,12.32,9.8,70.65,64.16,70.94,78.15,839,5.65,53.59,23.46,6.68,1
88.49,2328,4.96,8.77,12.44,10.68,80.92,77.73,89.54,80.24,596,1.66,76.01,5.65,0.99,1
91.69,168,1.54,3.21,6.46,4.9,91.88,90.93,98.91,82.47,49,0.61,92.42,0.39,0.1,1
91,628,1.71,4.91,7.87,6.45,89.47,89.92,96.08,88.02,130,0.48,87.71,1.08,0.54,1
97.94,1272,12.61,8.4,11.73,10.13,73.83,72.29,83.93,77,81,0.94,63.79,1.96,4.63,1
90.57,346,2.2,5.83,7.99,6.99,85.2,83.7,95.54,81.12,96,0.84,73.16,1.77,0.52,1
91.22,1786,3.35,8.18,11.43,9.86,80.81,79.08,90.69,83.12,790,2.3,81.15,1.81,1.2,1
99.21,863,6.84,6.08,8.37,7.32,79.99,81.44,87.19,85.51,100,0.87,80.28,0.94,1.5,1
84.64,1626,10.67,12.21,14.08,13.24,65.99,61.46,73.61,71.55,301,2.03,73.03,1.51,3.42,1
94.27,2695,18.58,10.42,15.2,13.01,72.02,69.48,85.07,74.15,183,1.48,68.49,4.01,10.78,1
93.43,561,5.18,8.33,10.43,9.45,79.6,76.86,92.51,74.83,99,1.56,46.91,2.72,1.18,1
92.84,692,2.61,2.71,4.49,3.64,93.02,91.43,98.59,92.69,105,0.56,94.59,0.64,0.65,1
99.17,1060,8.41,8.77,11.21,10.01,82.92,78.62,85.89,84.85,131,1.33,88.92,2.73,3.41,1
97.61,1176,9.09,7.17,8.32,7.78,78.87,78.65,79.18,80.68,145,1.22,74.79,1.47,2.48,1
65.56,7032,21.36,9.85,14.91,12.54,67.17,61.84,69.02,71.53,1544,5.36,55.53,12.01,5.74,1
95.49,6526,14.48,6.77,9.78,8.28,75.26,76.33,83.86,78.54,629,1.95,56.93,1.98,2.77,1
80.88,1640,6.69,11.29,15.37,13.39,72.52,69.27,83.5,71.28,612,3.4,67.4,2.44,3.21,1
97.66,568,3.67,6.32,9.15,7.82,83.48,84.95,85.25,88.02,229,1.86,78.17,1.35,0.34,1
94.7,1226,4.24,10.73,13.81,12.29,83.43,82.38,94.3,81.43,123,0.76,67.83,2.61,3.3,1
95.94,680,3.96,9.67,11.17,10.45,79.86,77.91,91.03,73.15,135,1.08,75.31,0.96,1.03,1
93.95,414,2.12,6.14,8.28,7.22,87.97,86.89,96.62,88.89,53,0.43,86.26,0.78,0.29,1
97.68,351,2.32,5.07,8.51,6.88,83.29,82.14,93.63,76.39,79,0.64,77.23,0.72,0,1
93.34,2133,16.56,12.08,15.95,14.23,66.51,62.58,81.59,71.04,234,2.01,64.92,1.27,10.48,1
79.81,12774,14.42,9.81,13.87,11.95,77.58,73.8,85.31,77.22,1691,2.49,66.76,6.17,8.02,1
91.2,1076,6.67,8.04,14.39,11.42,74.99,74.49,82.25,75.7,139,1.34,64.96,2.23,1.14,1
88.68,11140,27.39,6.73,11.3,8.96,70.76,70.13,86.71,70.98,335,1.7,43.88,6.45,1.64,1
93.64,907,7.2,10.54,9.75,10.15,83.58,82.96,86.1,83.56,74,0.83,75.31,3.67,3.16,1
90.62,1897,10.82,10.78,12.05,11.45,71.49,66.37,76.15,76.61,378,2.55,72.47,2.57,5.45,1
93.26,1743,3.02,6.28,8.98,7.73,84.46,83.61,96.11,84,425,1.03,72.03,1.34,0.98,1
98.5,1557,6.07,10.85,14.38,12.76,77.8,76.41,85.74,79.57,161,0.84,66.32,1.18,3.45,1
93.83,5550,8.25,10.7,14.71,12.79,76.07,74.5,83.68,77.84,1024,2.14,63.02,2.85,2.58,1
94.66,742,4.16,8.97,10.03,9.51,81.98,79.72,90.31,81.56,173,1.32,73.66,1.91,1.4,1
98.84,134,1.33,3.84,7.32,5.69,87.75,88.64,98.39,84.76,0,0,96.12,0.23,0,1
92.63,1659,6.68,10.7,14.26,12.53,75.93,75.06,82.78,76.76,286,1.69,42.77,1.7,2.85,1
98.76,1125,5.82,9.17,14.04,11.76,78.18,76.28,91.98,73.78,185,1.24,70.7,1.07,2.48,1
97.54,684,2.7,5.37,8.27,6.95,82.44,80.92,92.58,85.78,150,0.76,84.09,0.47,0.52,1
98.35,426,2.15,6.32,9.03,7.69,88.57,87.56,96.02,92.28,145,1.19,87.86,1.06,0.45,1
96.63,656,2.42,5.69,7.68,6.78,86.51,85.53,93.27,86.04,166,0.75,77.84,0.7,0.47,1
69.89,7877,20.32,15.07,17.42,16.27,60.68,55.52,70.64,63.74,1776,5.55,58.12,4.05,8.48,1
66.36,2483,6.97,12.03,14.24,13.16,64.59,59.14,69.09,58.91,1631,6.97,39.46,6.27,2.75,1
97.49,321,2.8,4.81,8.41,6.74,85.65,84.64,98.74,83.13,90,1.07,87.95,0.18,0.27,1
93.09,3303,7.72,8.81,10.48,9.71,77.51,74.62,87.41,78.33,556,1.63,78.26,2.67,1.46,1
94.66,5928,7.11,10.89,14.27,12.67,74.29,72.49,82.51,76.59,1221,1.91,68.39,2.64,2.05,1
97.91,413,3.23,8.69,7.75,8.24,89.01,86.25,96.31,86.67,54,0.58,90.49,1.42,1.15,1
88.92,2199,4.36,6.44,8.76,7.71,82.45,80.38,93.66,84.54,485,1.38,75.88,0.96,0.97,1
91.57,1475,8.85,10.94,15.43,13.3,76.51,73.67,86.86,77.54,252,2.07,60.24,2.94,6.14,1
96.45,417,2.06,6.32,8.94,7.68,86.71,86.35,93.62,85.82,70,0.5,85.27,0.73,0.4,1
58.41,13831,10.82,10.82,13.57,12.25,70.94,66.18,77.15,73.44,4118,4.51,60.89,2.72,5.23,1
98.59,392,2.54,4.51,6.7,5.64,90.16,89.06,99.47,88.83,54,0.47,91.07,0.48,0.13,1
87.84,978,7.53,11.68,13.93,12.77,74.46,70.16,85.99,74.21,100,1.13,59.47,2.97,5.21,1
74.08,4755,15.65,10.03,15.68,12.99,68.11,63.61,75.49,65.22,1124,4.35,56.22,8.78,5.65,1
90.19,3182,7.95,9.15,14.2,11.77,79.29,76.79,89.57,75.85,219,0.77,73.81,3.24,3.81,1
82.51,687,9.64,4.26,7.75,5.92,78.23,75.42,84.53,82.2,116,2.58,47.48,2.85,0.46,1
82.84,1436,11.21,8.38,12.82,10.61,78.49,74.29,82.82,81.71,173,2.12,55.45,4.73,7.19,1
85.19,580,5.79,9.5,13.32,11.48,81.27,79.7,87.84,84.06,52,0.77,67.41,3.17,1.23,1
88.39,1515,11.55,7.29,9.93,8.63,78.15,74.61,83.44,79.83,324,3.52,35.47,9,5.41,1
82.41,373,3.88,5.75,5.11,5.49,91.25,91.11,95.68,92.56,30,0.58,43.91,3.29,0.6,1
59.55,2112,9.37,8.56,12.57,10.59,78.92,75.07,85.62,79.39,379,2.62,66.37,9.86,3.93,1
97.88,544,1.55,3.22,6.02,4.66,90.93,89.88,95.71,91.19,119,0.5,94.07,0.36,0.05,1
98.63,746,5,8.72,10.57,9.66,79.12,79.48,92.03,76.62,177,1.42,78.24,1.63,1.44,1
95.29,4060,8.33,8.56,11.84,10.31,72.47,70,78.69,74.56,1432,3.88,62.4,2.16,2.79,1
97.86,183,1.12,4.71,6.92,5.82,89.67,88.74,97.52,89.86,57,0.51,89.53,0.6,0.3,1
87.97,6029,34.88,2.87,5.48,4.1,79.2,79.29,86.24,79.82,134,2.02,35.39,3.49,1.79,1
97.93,583,3.42,6.24,8.59,7.51,83.95,82.79,95.26,78.43,49,0.41,71.08,1.33,0.42,1
85.43,2745,7.02,9.49,12.06,10.83,69.73,65.11,76.47,68.71,1193,4.75,55.94,1.49,2.25,1
97.89,1958,8.14,9.64,11.17,10.42,78.52,75.12,88.98,76.54,162,0.76,73.75,2.63,3.53,1
97.26,437,3.5,4.24,6.62,5.49,88.2,87.01,92.99,86.13,31,0.32,91.45,0.45,0.36,1
95.09,568,2.61,4.78,7.62,6.27,89.08,85.02,97.54,91.31,151,0.87,92.65,1.11,0.63,1
91.45,4555,7.1,12.67,15.56,14.14,77.19,73.88,83.47,78.59,838,1.85,67.36,5.03,1.95,1
96.7,1437,4.49,8.09,12.37,10.34,82.54,80.04,90.49,84.77,191,0.85,76.51,1.04,2.7,1
39.81,353,2.1,6.57,10.18,8.44,86.71,83.14,93.86,88.38,39,0.37,86.9,7.87,0.28,1
